model,scenario,variable,unit,region,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
model_a,scenario_a,Emissions|NOx|Energy|Demand|Residential and Commercial and AFOFI,Mt NO2/yr,World,0.999414839688828,0.7662509631051069,1.4963942127929042,1.411035252039066,0.24651511081165312,0.8749187278455167,1.3581318602008356,1.6032543017685348,0.8688394530853825,1.3464530203232155,1.1036979963586901,0.2845680210504391,0.9784300135507807,1.5182013050978118,0.6791628840681735,1.0733897974554325,0.6428335624385519,1.656365841586414
model_a,scenario_a,Emissions|NOx|Energy|Demand|Transportation,Mt NO2/yr,World,1.1247068483205331,1.6554234307198052,2.0245158991480374,2.430861807966526,3.002490181235406,1.816302557556709,1.7575383371897022,1.5371749102540515,2.8256962613924452,2.3935001860334926,1.5094089443776832,1.8943936610795027,1.518858678969845,2.2232035782676753,2.2379697839969963,2.4375415858220335,2.4348269585712576,3.192410845383507
model_a,scenario_a,Emissions|NOx|Energy|Demand|Transportation|Domestic Aviation,Mt NO2/yr,World,1.0429358441211396,0.34608428192013874,1.0099553969357227,1.2261141398297135,1.1229293650001124,1.5914897862556234,1.003233896248217,1.139733685246227,1.3972382856636751,1.3321294252881886,1.1426913060975068,0.5175346252942252,0.6451699731299098,0.9177165696475691,1.0598273105019227,1.1098084673841146,1.0684563735313035,1.6763528679390884
model_a,scenario_a,Emissions|NOx|Energy|Demand|Transportation|Rail,Mt NO2/yr,World,0.08177100419939354,1.3093391487996664,1.0145605022123148,1.2047476681368123,1.8795608162352935,0.22481277130108557,0.7543044409414851,0.3974412250078244,1.42845797572877,1.0613707607453038,0.36671763828017656,1.3768590357852775,0.8736887058399353,1.3054870086201062,1.1781424734950732,1.3277331184379186,1.3663705850399541,1.5160579774444185
model_a,scenario_a,Emissions|NOx|Energy|Supply,Mt NO2/yr,World,1.1979199512259089,1.650651393381238,0.9399045764332415,0.9490348921054648,0.43080420665153196,0.8250060116336534,0.9409901842974099,1.2103963973428835,1.3147483279292493,1.467160121236522,0.8690132569787452,0.6907531371382725,1.5766886638565067,1.1541228973156996,1.1572309042468627,0.48049305785882857,1.4915542739175316,0.8308108875812128
model_a,scenario_a,Emissions|NOx|Industrial Processes,Mt NO2/yr,World,0.7960725487809859,0.9231913693128403,1.305318545427923,0.8850595425520881,1.3208205863343694,1.1077511975490328,1.5919222887098337,1.976180474133581,0.39371404496481077,0.8329347993175092,1.8907058863913282,0.23282709605144825,1.6760944753564488,1.2463096187293565,1.4482609097333345,1.0865157214503265,1.3571974499274901,1.1721109222550776
model_a,scenario_a,Emissions|NOx|Other,Mt NO2/yr,World,1.2792257591143512,0.5821532926904232,1.2286135352466077,1.8700674679951237,0.7616097882382075,0.8657729501216905,1.6850955554011016,0.5578693877408221,0.5226190701961413,1.1157807514942437,0.8196966817005525,1.1716883016329036,1.2499075052213617,0.9131898785694457,1.1843702651794799,0.9187794112022828,1.601298906474994,0.7489056248857769
model_a,scenario_a,Emissions|NOx|Product Use,Mt NO2/yr,World,1.3425596274627294,0.8251070053580245,0.24806649789238133,1.0422760235080717,1.3567808516875042,1.0427695930524603,1.601433546710841,0.5009431303629542,1.0658739445261776,0.9708905119181147,0.8131637572543245,0.9017555107867636,1.5205212379830635,1.5514022093608397,0.681060821609122,0.3542211423876651,0.9433759414664932,1.8514534753693215
model_a,scenario_a,Emissions|NOx|Waste,Mt NO2/yr,World,0.48386089391817066,1.2110390999764442,1.24479589694795,1.2423260828968874,1.1763846721687676,1.191802729903567,0.7526172108545375,1.658164075476021,0.7431209962776409,0.6295870406578588,1.2625491818458947,0.5205607636834513,0.9642656641306021,0.920315595221895,0.7552078155442423,0.5162449743472488,0.09931979900433485,0.7565260576211337
model_a,scenario_a,Emissions|OC,Mt OC/yr,World,20.37478146112882,22.311083545920418,21.227016902893162,24.465524209140533,19.882158702445473,21.494071019156696,19.53642358180695,22.27632765373707,22.852472015914117,21.743324309083462,22.35493125547091,21.47744185535461,22.56718411566225,21.164440735453127,21.582134969246063,20.416102727096693,17.8246007657936,21.332726809161144
model_a,scenario_a,Emissions|OC|AFOLU,Mt OC/yr,World,8.135693441857835,9.575755513639645,9.588025028173632,10.64180957306516,8.77842311506146,10.578948400867448,8.748983963520804,9.12266943102037,9.325782490940142,9.536198835628678,10.227714853661812,8.803599918353617,8.257875044494588,9.12298324324625,9.71928152075681,7.9889226531943525,8.250282522896777,7.798965852902013
model_a,scenario_a,Emissions|OC|AFOLU|Agricultural Waste Burning,Mt OC/yr,World,0.4179324594024596,0.6372091464150577,0.8114411091773202,1.137236119873878,0.671831896323736,0.8221764411963475,1.420026052890024,0.8885903641296177,0.6482846055158069,0.6473450838855295,0.9778849935031463,0.8322861151177398,0.616510560517418,0.9087463738061482,0.7853891444213011,1.0549894262948358,0.1526585210736333,1.2934748213790512
model_a,scenario_a,Emissions|OC|AFOLU|Agriculture,Mt OC/yr,World,0.743919316327213,0.24714615671579965,1.1817858464551003,0.9567089926269807,1.3158902232859464,1.2524908521664357,1.4993060734716794,0.23603669852114928,1.062174940213759,1.3791759918474875,1.4307425977783361,0.85780156294429,0.7709705764570853,0.48744280574595134,1.246767919087856,0.9347937346364895,1.0521903628916847,1.1290863336191745
model_a,scenario_a,Emissions|OC|AFOLU|Land,Mt OC/yr,World,6.973841666128162,8.691400210508789,7.594798072541211,8.5478644605643,6.790700995451777,8.504281107504664,5.829651837159099,7.998042368369602,7.615322945210577,7.509677759895659,7.819087262380329,7.113512240291588,6.870393907520085,7.72679406369415,7.687124457247654,5.999139492263026,7.045433638931458,5.376404697903786
model_a,scenario_a,Emissions|OC|AFOLU|Land|Fires,Mt OC/yr,World,3.4415626197903713,3.944081599758617,2.3232036623944214,3.17495194906964,2.6802076987389176,2.9672311631140995,2.7151589850147393,3.51879854380061,2.2232430928171207,2.724541492998061,4.127743419797694,2.7637443710521716,2.813292416866851,2.539745684323159,4.674687712527161,3.285074757229747,2.7295367969689033,1.5485995530395091
model_a,scenario_a,Emissions|OC|AFOLU|Land|Fires|Forest Burning,Mt OC/yr,World,1.1793593538932408,1.1608773827442926,1.1728999734666274,0.4629740786856703,0.6523736913183704,1.283543208456094,1.4574990584552188,1.522900284088121,0.37311351451578156,1.0035785706909706,1.4239889861426112,1.0237669307805846,1.0574770055403326,1.0741995357440055,1.690334367103115,1.203770288360503,0.6027903606271467,0.23820062472889425
model_a,scenario_a,Emissions|OC|AFOLU|Land|Fires|Grassland Burning,Mt OC/yr,World,0.778310341306909,1.507295352080341,0.17976130939774648,1.0329394444659856,0.9481067759037606,0.8629678701434931,0.83202346210206,0.5430320366919327,1.0267754620778855,0.8412875868517672,1.7285553466259347,0.935556353838302,1.5655379261736388,0.46910389078012404,1.7157252459427341,0.9550994775860623,1.0787043790710484,0.37339596689996213
model_a,scenario_a,Emissions|OC|AFOLU|Land|Fires|Peat Burning,Mt OC/yr,World,1.4838929245902213,1.2759088649339836,0.9705423795300474,1.6790384259179838,1.0797272315167865,0.8207200845145122,0.4256364644574604,1.4528662230205565,0.823354116223454,0.8796753354553233,0.9751990870291487,0.804421086433285,0.19027748515287923,0.9964422577990295,1.2686280994813124,1.1262049912831822,1.0480420572707079,0.9370029614106528
model_a,scenario_a,Emissions|OC|AFOLU|Land|Harvested Wood Products,Mt OC/yr,World,1.2498266139853134,1.613958743324907,1.1081436949991064,1.2971047950465833,1.5928682471465399,0.9714346514659824,1.3229055488631092,1.7314523788557952,1.469901296510858,1.9434237879041336,0.894889501201835,1.561397847751108,1.1174827760156698,0.6695285385268831,0.44319718289244836,1.095506330251732,1.2277243890640208,0.8572210625055177
model_a,scenario_a,Emissions|OC|AFOLU|Land|Land Use and Land-Use Change,Mt OC/yr,World,0.6203771203192565,1.6198134914277975,1.8181377747609702,1.3479056674806529,1.5033551372664105,1.9010803145970567,0.5265708794850698,0.8849041352463652,1.5169410158377423,0.778231688203248,0.14107500622488223,0.7245205233307026,1.4618185750156492,1.5996217643812747,0.6718214159846118,0.532535907370694,0.745807277086602,1.5544079312403425
model_a,scenario_a,Emissions|OC|AFOLU|Land|Other,Mt OC/yr,World,1.0126579659486894,0.7519553508366505,1.0301229478716358,1.0708083547695302,0.3004870352099862,0.9692570212492726,0.8585040695580939,1.106440465099158,1.2684212683603193,1.4563806422120746,1.8787306216828643,1.5939678716653853,0.3494159381381806,1.8795054745814657,1.0552346687036112,0.9922487066018367,1.4336866276860807,0.5455867867877714
model_a,scenario_a,Emissions|OC|AFOLU|Land|Wetlands,Mt OC/yr,World,0.6494173460845318,0.7615910251608161,1.3151899925150783,1.6570936941978949,0.7137828770899224,1.6952779570782535,0.4065123542380864,0.7564468453676743,1.1368162716845374,0.6071001485781428,0.7766487134730525,0.46988162649222065,1.1283842014837342,1.0383926018813667,0.8421834771398211,0.09377379080901604,0.9086785481258517,0.8705893643306457
model_a,scenario_a,Emissions|OC|Energy,Mt OC/yr,World,7.208296613795605,9.551340473822597,7.773093368133786,8.71301779430117,7.6523726833626595,7.1825424900914925,6.179657272787751,8.329228475986508,8.742048047090814,8.53836907902633,8.630721300322067,9.415685809947675,10.339467369319571,8.378930232428552,7.962132595095609,9.53913114443604,7.005163353741002,8.034832868634432
model_a,scenario_a,Emissions|OC|Energy|Demand,Mt OC/yr,World,5.8922520446444295,8.050178688740083,6.875033864426059,7.6921864932063,6.843668693871443,6.797288286295383,5.74205052035445,6.575077675457319,7.528204900262137,7.522178158807563,6.870247916440644,7.692227731676156,8.366920251322167,7.580504012354034,7.212651004488536,8.314012599603899,6.15915042107872,6.697348867304427
model_a,scenario_a,Emissions|OC|Energy|Demand|Bunkers,Mt OC/yr,World,2.1594681596105327,2.432250804301958,1.681574397110594,1.091133257172967,1.2664048734086852,1.8666347948960156,1.7550547634541853,0.5462837475814872,2.734158362256866,1.3953480449612305,1.3731069488048413,1.9487409100397908,1.9746686865291898,1.8349431344869886,1.732531558112644,2.804232393198499,1.7704269908207806,3.021239702138369
model_a,scenario_a,Emissions|OC|Energy|Demand|Bunkers|International Aviation,Mt OC/yr,World,0.9794552175766077,1.099440576573806,0.1588675798081588,0.6478724774389344,0.590284957128487,0.9708044250201951,1.0663087033232292,0.27832674157369275,1.1264777988785257,0.08593464426874908,0.9317284959126588,0.9241061853627565,0.9056574238803902,1.2990338674606006,1.0155726791270676,1.0123323908190547,0.7761127324235746,1.7836372135645253
model_a,scenario_a,Emissions|OC|Energy|Demand|Bunkers|International Shipping,Mt OC/yr,World,1.1800129420339251,1.3328102277281524,1.5227068173024352,0.44326077973403266,0.6761199162801982,0.8958303698758205,0.6887460601309562,0.2679570060077945,1.6076805633783406,1.3094134006924814,0.4413784528921826,1.0246347246770342,1.0690112626487998,0.5359092670263881,0.7169588789855765,1.7919000023794442,0.994314258397206,1.2376024885738435
model_a,scenario_a,Emissions|OC|Energy|Demand|Industry,Mt OC/yr,World,0.2779417732976902,1.404651460041487,1.0382286429197793,1.724147251627137,0.568160494077054,1.1958609345131888,1.2884845620090974,1.880754378248846,0.7876557106851646,1.5164067943038937,0.6741409233958421,1.7942027334708004,0.841291575193506,1.1808855279869515,0.924677791547832,1.3081548303656465,0.6468590745182016,0.9849482618312926
model_a,scenario_a,Emissions|OC|Energy|Demand|Other Sector,Mt OC/yr,World,0.8998364829488065,0.6110741391253014,1.50995164424321,0.9456889637255654,1.382115262138392,0.6718095457839843,0.9360689793211078,1.0573223620574566,0.7292595269761448,1.8019972096955765,1.1346174411792678,1.642169896126048,0.9657339998323188,0.9206691782442683,1.70461317775979,1.7589366901198185,1.0925209049188114,0.6754994139447826
model_a,scenario_a,Emissions|OC|Energy|Demand|Residential and Commercial and AFOFI,Mt OC/yr,World,1.244864209238262,1.145371047942063,0.9101519417984784,1.164907543741022,1.0574027705940283,1.8985430662442366,0.8360052415660695,0.4277582392227438,0.7405846875340416,0.7598111200233928,0.816814633407351,0.6438143481022879,1.5709190537910946,1.538986234874114,0.8276176060478386,1.279778268592818,1.1212069301977052,0.2489501091997185
model_a,scenario_a,Emissions|OC|Energy|Demand|Transportation,Mt OC/yr,World,1.3101414195491379,2.4568312373292738,1.7351272383539973,2.7663094769396084,2.569585293653283,1.1644399448579577,0.9264369740039897,2.6629589483467857,2.5365466128099197,2.04861498982347,2.8715679696533423,1.6632998439372289,3.014306935976057,2.1050199367617126,2.0232108710204324,1.1629104173271179,1.5281365206232214,1.7667113801902652
model_a,scenario_a,Emissions|OC|Energy|Demand|Transportation|Domestic Aviation,Mt OC/yr,World,0.7208923826170003,1.392622031669613,0.9882719631928181,1.645466971470247,0.9023499236162977,0.19219439376732672,0.4197117736082664,1.5428617998393768,1.5779460078901288,0.5578083464673316,1.3748980978649423,0.8308736334777489,1.7646011016043068,1.002321974802526,1.0619699959445905,0.658861391358581,1.0022428511597214,0.6290929780284984
model_a,scenario_a,Emissions|OC|Energy|Demand|Transportation|Rail,Mt OC/yr,World,0.5892490369321376,1.0642092056596608,0.7468552751611793,1.1208425054693614,1.6672353700369853,0.9722455510906309,0.5067252003957233,1.120097148507409,0.9586006049197909,1.4908066433561382,1.4966698717884,0.8324262104594801,1.24970583437175,1.1026979619591866,0.9612408750758417,0.504049025968537,0.5258936694634998,1.1376184021617668
model_a,scenario_a,Emissions|OC|Energy|Supply,Mt OC/yr,World,1.316044569151176,1.5011617850825139,0.8980595037077277,1.020831301094871,0.8087039894912161,0.385254203796109,0.4376067524333014,1.7541508005291884,1.2138431468286761,1.016190920218766,1.760473383881422,1.723458078271518,1.9725471179974041,0.7984262200745174,0.7494815906070732,1.22511854483214,0.8460129326622826,1.3374840013300036
model_a,scenario_a,Emissions|OC|Industrial Processes,Mt OC/yr,World,1.4628518417574887,0.49188474282184114,0.9678330290081527,1.6897283861913706,1.4764969788660456,1.1249483224352286,1.328629549903805,0.8036209344228743,1.5627255726109541,1.0135129152330562,0.1397825395126694,0.5311673007839762,1.2722752137007283,1.2852359465234633,1.0476580848097867,0.1942894443091403,0.81328866558174,1.5178898898301534
model_a,scenario_a,Emissions|OC|Other,Mt OC/yr,World,1.6000079970912982,0.9606149604447124,1.0654412055656424,1.0780691822310424,0.1770370733396488,0.7210328161718547,0.8103873670251199,1.3156983100136885,0.4170447845260207,0.9786090792616369,1.724969499403676,0.23615372489764497,0.7642853714720776,0.27576676284326984,0.8576026757456799,0.5179442991556438,0.3410426470601209,1.0728595451052705
model_a,scenario_a,Emissions|OC|Product Use,Mt OC/yr,World,0.8105907109985095,1.3178152103345742,0.690827305203069,1.5999921116085787,0.8775936022893208,1.2309627825832625,1.4827594906067343,1.1962619392510878,1.812358032773418,1.183048492558687,1.0276981609955098,0.9654019445942492,0.8336076151715426,1.6487868639770942,0.9262171336280408,1.1667965292571916,0.4480367001117743,1.4960683648846629
model_a,scenario_a,Emissions|OC|Waste,Mt OC/yr,World,1.157340855628081,0.4136726448570457,1.1417969668088808,0.7429071617432098,0.9202352495263396,0.6556362070074097,0.9860059379627358,1.5088485630425428,0.9925130879727673,0.4935859073750787,0.6040449015751764,1.5254331567774484,1.0996735015037422,0.4527376864344981,1.069242959210134,1.0090186567443267,0.9667868764021886,1.4121102878046132
model_a,scenario_a,Emissions|Sulfur,Mt SO2/yr,World,22.734600733531416,22.10599056793909,18.072856046989607,19.684896465200833,19.812802724162676,22.761451648317287,19.826381775399824,27.889089736302314,22.52055256888622,23.917407828521572,20.38092779701166,20.904319059848802,19.217548157637385,18.940958985100963,25.767677698906724,23.560613822353172,23.649820200290236,23.149433050709405
model_a,scenario_a,Emissions|Sulfur|AFOLU,Mt SO2/yr,World,9.357458899721333,7.540762269723247,9.225106898839309,6.230505089265095,7.90432693461072,9.56311301167565,7.798383831754146,12.16425524460935,11.049123959194606,9.623166869361402,7.526396494877354,9.154193935833973,8.587372502389627,7.573012315134472,11.484803535690684,9.581648245687624,11.005440237611758,9.652221274220054
model_a,scenario_a,Emissions|Sulfur|AFOLU|Agricultural Waste Burning,Mt SO2/yr,World,1.5350156974767462,0.9851210340525811,1.5292221606546157,1.085801759306274,0.8441390946802326,1.5316531094501926,1.3866760607067392,1.3384463391764025,1.5532732881356717,1.8667416111266113,1.1946841930623875,1.0082471626211302,1.5735983563232443,1.1526428476787065,0.9076764967630141,0.34194130178875914,0.3815219479460955,0.678086399862407
model_a,scenario_a,Emissions|Sulfur|AFOLU|Agriculture,Mt SO2/yr,World,1.1303047197327605,0.49996672342577364,1.7178845409174297,0.8414831079040163,0.64532901656612,1.2576552861175614,0.3945629597731509,0.8089094836328502,1.3347596256194045,1.0932702384004662,0.4397364399710988,1.6273271110562377,0.6801272845363929,0.5262270126776819,0.6872450048916103,0.7073739892861284,1.5934970090141074,0.3730384040118333
model_a,scenario_a,Emissions|Sulfur|AFOLU|Land,Mt SO2/yr,World,6.692138482511828,6.0556745122448925,5.978000197267264,4.303220222054804,6.4148588233643675,6.773804616107896,6.017144811274256,10.0168994218001,8.16109104543953,6.663155019834323,5.891975861843868,6.518619662156604,6.333646861529991,5.894142454778084,9.88988203403606,8.532332954612736,9.030421280651556,8.601096470345816
model_a,scenario_a,Emissions|Sulfur|AFOLU|Land|Fires,Mt SO2/yr,World,3.0000681683412633,2.9456153348370484,3.383561864172794,1.8670460259550148,2.7683528243841264,2.417005944120352,2.6552443545484206,4.270965368742836,2.88122915964566,3.5365936146705432,2.0077682164743433,2.6472829180293744,3.3638849395764923,2.5755595944165073,4.143783921755981,3.128439694275098,4.509171566784653,3.5984691924720176
model_a,scenario_a,Emissions|Sulfur|AFOLU|Land|Fires|Forest Burning,Mt SO2/yr,World,1.2497834321327796,0.6824163976968664,1.0275728401345545,1.223965862850065,0.956483606171008,1.2422457738610984,0.8159439944068025,1.1382940858378232,0.8343414417839127,1.7446182787892863,1.1869516145982624,1.0542335547366992,0.9672001387745589,1.1979524040738663,1.2721330406212215,0.7076322176873378,1.7496462564033028,1.7333139515781029
model_a,scenario_a,Emissions|Sulfur|AFOLU|Land|Fires|Grassland Burning,Mt SO2/yr,World,0.8950675193983076,1.0360122462503971,1.3937655742490196,0.32298196242217747,0.6315099620309549,0.5898456990972839,0.8095162301438646,1.7263882901025545,1.2626716480042621,0.8010157577124469,0.3538631548341764,0.5190092137028561,0.8494328612824773,0.08167608448383556,1.1243735963574344,0.5258826429837653,1.3949557885516932,0.8646615713160435
model_a,scenario_a,Emissions|Sulfur|AFOLU|Land|Fires|Peat Burning,Mt SO2/yr,World,0.8552172168101764,1.227186690889785,0.96222344978922,0.3200982006827724,1.1803592561821632,0.58491447116197,1.0297841299977535,1.4062829928024576,0.784216069857485,0.9909595781688102,0.46695344704190456,1.0740401495898189,1.5472519395194562,1.2959311058588054,1.7472772847773252,1.8949248336039948,1.3645695218296572,1.000493669577871
model_a,scenario_a,Emissions|Sulfur|AFOLU|Land|Harvested Wood Products,Mt SO2/yr,World,1.0409928298767768,0.3349410309546268,0.6024034399416495,1.194620618376325,0.5299987028577218,1.1376752125531011,0.25212657968993146,1.5034441002451588,1.7101323374714859,0.5782925071688579,0.5143779062011868,1.2258097473328295,0.4286540543869406,0.7644831279851436,1.096942516987532,1.8554134877442299,1.4680961377482964,0.35960368188551817
model_a,scenario_a,Emissions|Sulfur|AFOLU|Land|Land Use and Land-Use Change,Mt SO2/yr,World,1.0245539296108483,0.8224340099599988,1.1585954181312892,0.5007297275652325,1.3978920840970404,0.7929681508455632,1.865430752084836,1.6031908931224075,1.8684081327827098,1.2476707820062454,0.45027322133556813,0.9703038901047862,0.5717199017103431,1.0757742839953086,1.5072127295608966,1.3341272661192551,1.3794252467151713,1.1388884138802329
model_a,scenario_a,Emissions|Sulfur|AFOLU|Land|Other,Mt SO2/yr,World,0.7767581943567475,0.9015323959186411,0.5764825185158515,0.26676357319832056,0.9730434017419489,1.2432723190608574,0.09670151039889652,1.6157092719664026,0.653219988230765,0.307071836347073,1.8782242297494787,0.46434284474875187,0.7135069316841823,0.16647745216907905,1.6870742017166842,1.0345009862766732,1.116553980907245,1.792160625861571
model_a,scenario_a,Emissions|Sulfur|AFOLU|Land|Wetlands,Mt SO2/yr,World,0.8497653603261918,1.0511517405745774,0.2569569565056793,0.4740602769599117,0.7455718102835296,1.1828829895280224,1.147641614552171,1.0235897877232942,1.0481014273089087,0.9935262796416034,1.041332288083291,1.2108802619408627,1.2558810341720323,1.3118479962120453,1.454868664014965,1.17985152019748,0.5571743484961906,1.7119745562464757
model_a,scenario_a,Emissions|Sulfur|Energy,Mt SO2/yr,World,7.663502938236613,10.433138645353102,6.3577119051500866,9.687772168503821,7.382094209976571,8.388260162532372,7.826750729878052,11.522170901393991,6.613808470810297,10.017028184991062,8.889196651920741,8.13247862092166,7.294406199919086,7.5593877072229425,10.329589640868544,8.44089528850043,8.791429050657609,8.419858417467609
model_a,scenario_a,Emissions|Sulfur|Energy|Demand,Mt SO2/yr,World,6.420191219673197,9.074892176401146,5.295512312640328,8.096348784081211,5.7859917837783845,7.28945326107136,6.890252757957574,9.795505634761813,6.3035390190116924,9.161013944827895,7.964186051928497,7.491785745972294,6.163667857300201,6.098755076545301,9.416723043481731,7.097312981667574,8.271961840786684,7.28292588491098
model_a,scenario_a,Emissions|Sulfur|Energy|Demand|Bunkers,Mt SO2/yr,World,1.9593374689174146,2.1870038309296245,1.1328647471941884,2.674022821720097,1.5609858333310904,2.112625898045751,2.3795690742338333,2.519409638537006,1.7745650518477665,2.756183339463111,2.2172445625415262,3.1050953389279483,2.2305917260302826,2.465185278638783,2.7077757392789823,1.097784370421257,2.915096876817704,1.7838839262498112
model_a,scenario_a,Emissions|Sulfur|Energy|Demand|Bunkers|International Aviation,Mt SO2/yr,World,1.4516586929724693,1.558319116336525,0.42950804183486424,1.227569595595698,0.885641891017761,1.1843166582268259,1.2190959123456773,0.9772442288954275,1.095508371231681,1.6070836111300832,0.9197902344118686,1.918677009287041,0.9555117275280249,1.0737855250357042,1.2695900727316527,0.8355164588567637,1.5200482933258042,1.3411210950020518
model_a,scenario_a,Emissions|Sulfur|Energy|Demand|Bunkers|International Shipping,Mt SO2/yr,World,0.5076787759449453,0.6286847145930996,0.7033567053593242,1.4464532261243992,0.6753439423133294,0.928309239818925,1.1604731618881559,1.5421654096415782,0.6790566806160855,1.1490997283330275,1.2974543281296578,1.1864183296409074,1.2750799985022574,1.3913997536030789,1.4381856665473296,0.26226791156449336,1.3950485834919002,0.4427628312477595
model_a,scenario_a,Emissions|Sulfur|Energy|Demand|Industry,Mt SO2/yr,World,1.1217426668044626,1.6299790157679905,0.705511317232015,1.384172151699207,0.347052317283422,1.3247631633802333,0.8204842782347521,1.7219139037269495,0.9167367198870064,0.4197255172270936,1.1545937663463097,0.9668830098382739,0.4722182251489717,0.4547214980420241,0.6343600724629846,0.9133484221203765,1.4907702314772568,1.2883522179505698
model_a,scenario_a,Emissions|Sulfur|Energy|Demand|Other Sector,Mt SO2/yr,World,0.9467836314839175,1.564196118050067,0.8350075774870999,1.6762086940539884,0.5160941141864059,1.1658052525784155,0.28334818132772643,1.2830208716934242,1.047289979982994,1.6652037004376545,1.6666894133858272,0.8233211309291719,1.0296210336415537,0.8290587207255216,1.897334480670933,1.058152332587785,1.2194300828927087,0.944635061644216
model_a,scenario_a,Emissions|Sulfur|Energy|Demand|Residential and Commercial and AFOFI,Mt SO2/yr,World,0.8149204140531858,1.8515051727178822,0.785319888069218,0.6639795383712117,0.5843864285265817,0.5853548470922385,1.2941907688755718,1.6583041651509283,1.0189288627862894,1.3932434352824261,0.9571430956954323,0.9464977407073291,1.0064110128026227,0.4993101392446734,1.12925032207312,1.1128340797831728,1.1102565672105156,0.8021856154499125
model_a,scenario_a,Emissions|Sulfur|Energy|Demand|Transportation,Mt SO2/yr,World,1.5774070384142167,1.8422080389355813,1.8368087826578066,1.6979655782367076,2.7774730904508846,2.1009040999747217,2.112660455285692,2.612857055653506,1.546018404507635,2.9266579524176093,1.9685152139594009,1.6499885255695714,1.4248258596767698,1.8504794398942992,3.0480024289957104,2.9151937767549834,1.5364080823885,2.46386906361647
model_a,scenario_a,Emissions|Sulfur|Energy|Demand|Transportation|Domestic Aviation,Mt SO2/yr,World,0.2698801277817956,1.058826907595473,1.6503428115465963,1.1153366121323562,1.198845528762405,0.5586056468473579,1.2921156802073988,0.741153596264118,0.4285966522950162,1.5749256352155507,0.6342353383758625,1.045692262879336,1.077879840874819,0.7080144577303938,1.5539594402368722,1.5531689013270982,0.7080549215514047,1.3947736904303474
model_a,scenario_a,Emissions|Sulfur|Energy|Demand|Transportation|Rail,Mt SO2/yr,World,1.307526910632421,0.7833811313401083,0.18646597111121,0.5826289661043513,1.5786275616884793,1.5422984531273638,0.8205447750782934,1.8717034593893875,1.1174217522126189,1.3517323172020586,1.3342798755835386,0.6042962626902354,0.34694601880195075,1.1424649821639052,1.494042988758838,1.362024875427885,0.8283531608370952,1.0690953731861228
model_a,scenario_a,Emissions|Sulfur|Energy|Supply,Mt SO2/yr,World,1.2433117185634157,1.3582464689519567,1.062199592509759,1.5914233844226096,1.5961024261981862,1.0988069014610131,0.9364979719204778,1.7266652666321782,0.31026945179860477,0.856014240163169,0.9250105999922442,0.640692874949365,1.1307383426188848,1.4606326306776407,0.9128665973868145,1.3435823068328554,0.5194672098709238,1.1369325325566297
model_a,scenario_a,Emissions|Sulfur|Industrial Processes,Mt SO2/yr,World,1.8819297047935684,1.1847773838197806,0.7612418893825336,1.0787303123601237,1.3903690902993586,1.4973534882390993,1.367461532689794,0.8049378186168581,1.3593259595607683,0.5126256583969189,0.2877700542480488,0.6423000593586988,0.504798650563257,0.14521208302960686,1.7579644504537473,1.2949383729191004,0.5665718741418831,1.104883613936643
model_a,scenario_a,Emissions|Sulfur|Other,Mt SO2/yr,World,1.6508750789291042,0.8857086993398717,0.2798308198823609,1.1710821017995392,1.4250658446022222,0.6695776464614204,0.9168957949975931,0.9553860157558163,1.0776246863855143,1.303438244180748,0.927489275316499,1.273540500324828,0.9839612918193805,1.677391647217913,1.0619785812572822,1.3688640731282786,0.4975635145531415,1.115585620525163
model_a,scenario_a,Emissions|Sulfur|Product Use,Mt SO2/yr,World,1.64187385427535,0.8476378585127655,0.7481769806173219,0.3502751384587429,0.5246458104864913,1.3154812590726603,0.836627950163529,1.3140314825378459,0.961650710704502,1.4925978056453058,1.0304529970033982,0.920896943693867,1.5513306923250618,0.6296786140272639,0.7182788220944488,1.391097814844788,1.4970773105429966,1.8427437686001542
model_a,scenario_a,Emissions|Sulfur|Waste,Mt SO2/yr,World,0.538960257575444,1.2139657111903235,0.7007875531179933,1.1665316548135114,1.1863008341873131,1.3276660803360818,1.0802619359167123,1.128308273388452,1.4590187822305325,0.968551065946135,1.7196223236456154,0.7809089997157735,0.29567882062097195,1.3562766184687662,0.415062668542018,1.483170027272953,1.2917382127828483,1.014140355959781
model_a,scenario_a,Emissions|VOC,Mt VOC/yr,World,19.10863096713206,21.547704008560178,22.90383523722203,20.66173992804999,18.158483721919993,24.323582328147786,21.44173040330878,24.421859865153458,21.141379595123073,20.91278200902251,19.813428678754136,20.754814209232606,21.541804717133417,19.680924553920285,18.566197510342583,18.732482369749942,22.122188199894424,17.800658052819987
model_a,scenario_a,Emissions|VOC|AFOLU,Mt VOC/yr,World,7.020645099556033,8.672050180961687,10.993986813336853,8.532629469019344,7.292178804379393,10.33555852599331,7.793886123242407,9.862943994660743,9.128339003049827,7.662350208463811,10.23395755359006,7.765865282041161,6.881574181458903,9.569488049537082,8.178788817248865,9.410066686803095,9.951754134241298,6.846899402494337
